CBSA,CBSA Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,Number of Sites Reporting Min-Max,Number of Sites Reporting Z-score,Year,Month,Day,Day of Week
210,210,2022-07-03,80,2,2,18-097-0057,6,1.0000000000000002,2.1179124026462404,2022,7,3,6
255,255,2022-01-02,28,0,4,42-075-0101,1,0.0,-0.7549132547660471,2022,1,2,6
287,287,2022-03-12,53,2,4,12-099-0022,6,1.0000000000000002,2.1179124026462404,2022,3,12,5
252,252,2022-05-08,152,3,6,32-003-0044,6,1.0000000000000002,2.1179124026462404,2022,5,8,6
49,49,2022-01-24,37,0,4,17-113-2003,1,0.0,-0.7549132547660471,2022,1,24,0
1,1,2022-06-15,17,0,4,53-027-2002,1,0.0,-0.7549132547660471,2022,6,15,2
132,132,2022-07-15,23,0,4,48-323-0004,1,0.0,-0.7549132547660471,2022,7,15,4
55,55,2022-07-14,30,0,4,30-031-0017,2,0.2,-0.18034812328358962,2022,7,14,3
434,434,2022-01-30,38,0,2,42-027-9991,2,0.2,-0.18034812328358962,2022,1,30,6
15,15,2022-02-23,34,0,2,26-161-9991,2,0.2,-0.18034812328358962,2022,2,23,2
424,429,2022-03-27,39,0,4,53-063-0017,6,1.0000000000000002,2.1179124026462404,2022,3,27,6
344,344,2022-02-16,23,0,4,46-065-0003,1,0.0,-0.7549132547660471,2022,2,16,2
84,84,2022-01-06,38,0,4,17-031-0119,6,1.0000000000000002,2.1179124026462404,2022,1,6,3
180,180,2022-01-27,25,0,4,55-009-0005,1,0.0,-0.7549132547660471,2022,1,27,3
280,280,2022-06-28,44,0,2,40-121-0415,1,0.0,-0.7549132547660471,2022,6,28,1
117,117,2022-09-18,45,0,4,17-115-0013,1,0.0,-0.7549132547660471,2022,9,18,6
447,447,2022-03-16,50,0,2,09-005-0005,1,0.0,-0.7549132547660471,2022,3,16,2
35,35,2022-02-11,23,0,4,26-017-0014,1,0.0,-0.7549132547660471,2022,2,11,4
82,82,2022-05-04,48,0,4,47-065-4002,4,0.6000000000000001,0.9687821396813253,2022,5,4,2
379,381,2022-02-22,70,2,3,56-037-0851,6,1.0000000000000002,2.1179124026462404,2022,2,22,1
368,368,2022-08-09,19,0,6,06-103-0007,1,0.0,-0.7549132547660471,2022,8,9,1
99,99,2022-05-27,51,2,2,01-113-0003,2,0.2,-0.18034812328358962,2022,5,27,4
181,181,2022-02-10,61,2,4,25-011-2005,1,0.0,-0.7549132547660471,2022,2,10,3
38,38,2022-04-10,47,0,2,55-027-0001,1,0.0,-0.7549132547660471,2022,4,10,6
438,438,2022-06-01,35,0,4,36-067-1015,2,0.2,-0.18034812328358962,2022,6,1,2
206,206,2022-05-08,42,0,2,39-087-0011,5,0.8,1.5433472711637828,2022,5,8,6
308,308,2022-07-25,28,0,4,19-139-0019,4,0.6000000000000001,0.9687821396813253,2022,7,25,0
289,289,2022-03-15,62,2,4,21-013-0002,1,0.0,-0.7549132547660471,2022,3,15,1
345,345,2022-08-18,46,0,4,42-125-5200,6,1.0000000000000002,2.1179124026462404,2022,8,18,3
131,131,2022-03-05,62,2,4,47-045-0004,1,0.0,-0.7549132547660471,2022,3,5,5
93,93,2022-09-09,45,0,2,19-045-0021,2,0.2,-0.18034812328358962,2022,9,9,4
59,59,2022-03-02,36,0,2,46-011-0003,1,0.0,-0.7549132547660471,2022,3,2,2
331,331,2022-07-02,37,0,2,37-077-0001,1,0.0,-0.7549132547660471,2022,7,2,5
11,11,2022-03-16,54,2,2,42-013-0801,1,0.0,-0.7549132547660471,2022,3,16,2
4,4,2022-02-12,11,0,4,39-153-0017,1,0.0,-0.7549132547660471,2022,2,12,5
152,152,2022-05-31,8,0,4,38-017-1004,1,0.0,-0.7549132547660471,2022,5,31,1
108,108,2022-01-27,47,0,4,06-015-0007,1,0.0,-0.7549132547660471,2022,1,27,3
17,17,2022-09-27,101,4,2,40-085-0300,2,0.2,-0.18034812328358962,2022,9,27,1
292,292,2022-03-03,36,0,6,38-101-0003,1,0.0,-0.7549132547660471,2022,3,3,3
487,487,2022-05-19,44,0,2,39-027-1002,1,0.0,-0.7549132547660471,2022,5,19,3
144,144,2022-03-10,39,0,2,35-039-0026,1,0.0,-0.7549132547660471,2022,3,10,3
29,29,2022-03-26,87,2,2,06-029-0007,6,1.0000000000000002,2.1179124026462404,2022,3,26,5
140,139,2022-06-30,58,2,2,18-039-0007,2,0.2,-0.18034812328358962,2022,6,30,3
28,28,2022-01-03,35,0,2,48-453-0020,4,0.6000000000000001,0.9687821396813253,2022,1,3,0
405,410,2022-09-30,3,0,4,31-157-0004,1,0.0,-0.7549132547660471,2022,9,30,4
12,12,2022-01-13,41,0,2,48-381-9991,2,0.2,-0.18034812328358962,2022,1,13,3
421,426,2022-06-07,9500,2,6,06-109-0005,1,0.0,-0.7549132547660471,2022,6,7,1
395,401,2022-07-05,28,0,4,06-085-0005,6,1.0000000000000002,2.1179124026462404,2022,7,5,1
196,196,2022-08-10,,0,2,30-049-0026,2,0.2,-0.18034812328358962,2022,8,10,2
111,111,2022-06-03,45,0,2,13-213-0003,1,0.0,-0.7549132547660471,2022,6,3,4
331,331,2022-03-17,35,0,2,37-077-0001,1,0.0,-0.7549132547660471,2022,3,17,3
397,403,2022-02-04,42,0,2,06-079-8005,6,1.0000000000000002,2.1179124026462404,2022,2,4,4
274,274,2022-05-16,44,0,2,55-071-0007,1,0.0,-0.7549132547660471,2022,5,16,0
155,155,2022-06-03,45,0,2,05-143-0006,2,0.2,-0.18034812328358962,2022,6,3,4
442,442,2022-01-09,29,0,2,18-167-0024,2,0.2,-0.18034812328358962,2022,1,9,6
264,264,2022-07-13,13,0,4,53-015-0015,1,0.0,-0.7549132547660471,2022,7,13,2
262,262,2022-05-21,41,0,2,49-005-0007,2,0.2,-0.18034812328358962,2022,5,21,5
135,135,2022-08-22,40,0,2,17-049-1001,1,0.0,-0.7549132547660471,2022,8,22,0
329,329,2022-04-15,9,0,4,53-001-0003,1,0.0,-0.7549132547660471,2022,4,15,4
129,129,2022-07-13,71,2,6,08-067-7001,3,0.4000000000000001,0.39421700819886785,2022,7,13,2
367,367,2022-07-09,32,0,4,42-011-0011,1,0.0,-0.7549132547660471,2022,7,9,5
42,42,2022-04-17,30,0,2,50-003-0004,1,0.0,-0.7549132547660471,2022,4,17,6
87,87,2022-04-11,34,0,2,33-009-9991,2,0.2,-0.18034812328358962,2022,4,11,0
203,203,2022-02-07,33,0,4,05-051-0003,1,0.0,-0.7549132547660471,2022,2,7,0
229,229,2022-04-14,40,0,2,33-005-0007,1,0.0,-0.7549132547660471,2022,4,14,3
406,411,2022-05-03,47,0,2,42-079-1101,4,0.6000000000000001,0.9687821396813253,2022,5,3,1
433,391,2022-08-17,35,0,2,42-047-9991,1,0.0,-0.7549132547660471,2022,8,17,2
5,5,2022-06-28,46,0,4,13-095-0007,1,0.0,-0.7549132547660471,2022,6,28,1
348,348,2022-04-08,39,0,2,16-005-0015,2,0.2,-0.18034812328358962,2022,4,8,4
386,386,2022-02-04,107,4,4,06-067-0006,6,1.0000000000000002,2.1179124026462404,2022,2,4,4
406,411,2022-09-23,15,0,1,42-069-2006,1,0.0,-0.7549132547660471,2022,9,23,4
283,283,2022-03-11,50,0,4,28-033-0002,6,1.0000000000000002,2.1179124026462404,2022,3,11,4
141,140,2022-03-21,6,0,3,32-007-0005,1,0.0,-0.7549132547660471,2022,3,21,0
306,306,2022-07-11,33,0,2,53-057-0011,1,0.0,-0.7549132547660471,2022,7,11,0
46,46,2022-03-04,44,0,2,06-027-0101,6,1.0000000000000002,2.1179124026462404,2022,3,4,4
295,295,2022-04-08,61,2,2,06-099-0005,1,0.0,-0.7549132547660471,2022,4,8,4
63,63,2022-01-05,39,0,2,50-007-0007,3,0.4000000000000001,0.39421700819886785,2022,1,5,2
438,438,2022-04-07,39,0,2,36-075-0003,2,0.2,-0.18034812328358962,2022,4,7,3
130,130,2022-01-02,12,0,4,37-063-0015,1,0.0,-0.7549132547660471,2022,1,2,6
93,93,2022-01-03,62,2,4,19-045-0019,1,0.0,-0.7549132547660471,2022,1,3,0
303,303,2022-07-22,20,0,4,53-025-1002,2,0.2,-0.18034812328358962,2022,7,22,4
94,94,2022-03-19,12,0,4,16-055-0015,1,0.0,-0.7549132547660471,2022,3,19,5
402,407,2022-05-03,39,0,2,06-097-0004,4,0.6000000000000001,0.9687821396813253,2022,5,3,1
146,146,2022-04-07,23,0,2,06-023-1004,1,0.0,-0.7549132547660471,2022,4,7,3
110,110,2022-07-08,100,2,2,48-121-0034,6,1.0000000000000002,2.1179124026462404,2022,7,8,4
435,435,2022-05-22,6,0,3,08-107-0003,1,0.0,-0.7549132547660471,2022,5,22,6
473,474,2022-03-05,64,2,2,39-047-9991,1,0.0,-0.7549132547660471,2022,3,5,5
232,232,2022-06-01,50,0,2,51-520-0006,3,0.4000000000000001,0.39421700819886785,2022,6,1,2
109,109,2022-06-12,38,0,2,12-091-0002,1,0.0,-0.7549132547660471,2022,6,12,6
6,6,2022-03-13,17,0,4,41-043-2002,3,0.4000000000000001,0.39421700819886785,2022,3,13,6
131,131,2022-05-30,42,0,4,47-045-0004,1,0.0,-0.7549132547660471,2022,5,30,0
65,65,2022-04-24,54,2,4,26-113-0001,2,0.2,-0.18034812328358962,2022,4,24,6
357,357,2022-03-30,45,0,2,49-007-1003,1,0.0,-0.7549132547660471,2022,3,30,2
7,7,2022-04-24,47,0,2,36-001-0012,3,0.4000000000000001,0.39421700819886785,2022,4,24,6
99,99,2022-01-10,10,0,4,13-215-0008,2,0.2,-0.18034812328358962,2022,1,10,0
435,435,2022-05-28,18,0,3,08-107-0003,1,0.0,-0.7549132547660471,2022,5,28,5
204,204,2022-05-29,49,0,2,22-057-0004,2,0.2,-0.18034812328358962,2022,5,29,6
436,436,2022-04-03,47,0,2,06-077-3005,2,0.2,-0.18034812328358962,2022,4,3,6
218,218,2022-04-10,47,0,2,55-105-0030,1,0.0,-0.7549132547660471,2022,4,10,6
480,480,2022-08-02,43,0,4,39-081-0017,1,0.0,-0.7549132547660471,2022,8,2,1
395,401,2022-05-19,54,2,4,06-085-0005,6,1.0000000000000002,2.1179124026462404,2022,5,19,3
349,349,2022-08-26,45,0,4,40-071-0604,1,0.0,-0.7549132547660471,2022,8,26,4
62,62,2022-03-09,39,0,2,36-063-1006,5,0.8,1.5433472711637828,2022,3,9,2
3,3,2022-04-07,32,0,2,26-091-0007,1,0.0,-0.7549132547660471,2022,4,7,3
360,360,2022-08-24,48,0,2,49-049-4001,2,0.2,-0.18034812328358962,2022,8,24,2
391,396,2022-08-18,100,2,2,49-035-3010,6,1.0000000000000002,2.1179124026462404,2022,8,18,3
232,232,2022-04-30,61,2,2,47-163-2003,3,0.4000000000000001,0.39421700819886785,2022,4,30,5
170,170,2022-03-06,20,0,4,32-005-0007,1,0.0,-0.7549132547660471,2022,3,6,6
481,481,2022-03-29,14,0,4,53-007-0011,3,0.4000000000000001,0.39421700819886785,2022,3,29,1
486,486,2022-05-28,42,0,4,37-129-0002,1,0.0,-0.7549132547660471,2022,5,28,5
184,184,2022-03-06,56,2,4,45-045-0016,3,0.4000000000000001,0.39421700819886785,2022,3,6,6
169,169,2022-05-30,43,0,4,13-139-0003,1,0.0,-0.7549132547660471,2022,5,30,0
462,462,2022-03-22,45,0,2,49-047-7022,5,0.8,1.5433472711637828,2022,3,22,1
345,345,2022-07-10,39,0,4,42-129-0008,6,1.0000000000000002,2.1179124026462404,2022,7,10,6
452,452,2022-08-23,51,2,2,40-037-0144,5,0.8,1.5433472711637828,2022,8,23,1
196,196,2022-01-06,42,0,4,30-049-0026,2,0.2,-0.18034812328358962,2022,1,6,3
115,115,2022-02-17,33,0,2,39-135-1001,2,0.2,-0.18034812328358962,2022,2,17,3
194,194,2022-02-11,40,0,1,09-003-0025,2,0.2,-0.18034812328358962,2022,2,11,4
91,91,2022-04-18,36,0,2,28-011-0002,1,0.0,-0.7549132547660471,2022,4,18,0
148,148,2022-09-21,47,0,2,18-173-0008,4,0.6000000000000001,0.9687821396813253,2022,9,21,2
267,267,2022-08-03,25,0,4,48-303-1028,1,0.0,-0.7549132547660471,2022,8,3,2
380,379,2022-03-22,44,0,4,17-201-0118,2,0.2,-0.18034812328358962,2022,3,22,1
382,382,2022-09-26,40,0,2,37-065-0099,1,0.0,-0.7549132547660471,2022,9,26,0
173,173,2022-05-11,,0,6,08-045-0012,2,0.2,-0.18034812328358962,2022,5,11,2
260,260,2022-04-25,41,0,2,31-109-0016,1,0.0,-0.7549132547660471,2022,4,25,0
211,211,2022-02-13,26,0,4,19-103-2001,1,0.0,-0.7549132547660471,2022,2,13,6
477,477,2022-08-12,24,0,6,55-055-0009,1,0.0,-0.7549132547660471,2022,8,12,4
323,323,2022-01-06,29,0,4,48-135-1014,1,0.0,-0.7549132547660471,2022,1,6,3
54,54,2022-02-16,54,2,4,21-227-0009,2,0.2,-0.18034812328358962,2022,2,16,2
434,434,2022-04-20,41,0,2,42-027-9991,2,0.2,-0.18034812328358962,2022,4,20,2
381,380,2022-07-21,48,0,2,23-013-0004,1,0.0,-0.7549132547660471,2022,7,21,3
5,5,2022-01-13,41,0,4,13-095-0007,1,0.0,-0.7549132547660471,2022,1,13,3
385,385,2022-05-11,45,0,2,50-021-0002,1,0.0,-0.7549132547660471,2022,5,11,2
270,270,2022-01-05,46,0,4,13-021-0012,2,0.2,-0.18034812328358962,2022,1,5,2
371,371,2022-05-26,80,2,2,32-031-2002,6,1.0000000000000002,2.1179124026462404,2022,5,26,3
163,163,2022-05-07,29,0,2,01-049-9991,1,0.0,-0.7549132547660471,2022,5,7,5
210,210,2022-02-03,52,2,4,18-097-0081,6,1.0000000000000002,2.1179124026462404,2022,2,3,3
117,117,2022-02-09,,0,4,17-115-0013,1,0.0,-0.7549132547660471,2022,2,9,2
154,154,2022-02-04,19,0,4,37-051-0009,1,0.0,-0.7549132547660471,2022,2,4,4
473,474,2022-04-24,44,0,2,39-047-9991,1,0.0,-0.7549132547660471,2022,4,24,6
301,301,2022-04-10,48,0,2,47-089-0002,1,0.0,-0.7549132547660471,2022,4,10,6
486,486,2022-02-15,29,0,4,37-129-0002,1,0.0,-0.7549132547660471,2022,2,15,1
393,398,2022-01-11,55,2,3,06-073-1014,6,1.0000000000000002,2.1179124026462404,2022,1,11,1
114,114,2022-05-04,36,0,2,19-163-0015,4,0.6000000000000001,0.9687821396813253,2022,5,4,2
332,332,2022-01-25,50,0,4,06-111-0007,5,0.8,1.5433472711637828,2022,1,25,1
111,111,2022-06-02,33,0,2,13-213-0003,1,0.0,-0.7549132547660471,2022,6,2,3
155,155,2022-03-05,,0,2,05-143-0006,2,0.2,-0.18034812328358962,2022,3,5,5
134,134,2022-09-20,39,0,4,55-035-0014,1,0.0,-0.7549132547660471,2022,9,20,1
415,420,2022-01-30,46,0,6,22-017-0001,2,0.2,-0.18034812328358962,2022,1,30,6
294,294,2022-02-26,34,0,4,01-097-0003,1,0.0,-0.7549132547660471,2022,2,26,5
490,490,2022-01-13,40,0,1,25-027-0023,4,0.6000000000000001,0.9687821396813253,2022,1,13,3
82,82,2022-04-06,44,0,6,47-065-4002,4,0.6000000000000001,0.9687821396813253,2022,4,6,2
184,184,2022-06-10,58,2,2,45-045-0016,3,0.4000000000000001,0.39421700819886785,2022,6,10,4
283,283,2022-02-04,,2,4,47-157-0100,5,0.8,1.5433472711637828,2022,2,4,4
475,475,2022-03-29,31,0,2,19-017-0011,2,0.2,-0.18034812328358962,2022,3,29,1
436,436,2022-06-21,,2,6,06-077-1003,1,0.0,-0.7549132547660471,2022,6,21,1
495,495,2022-09-03,50,0,3,04-027-8011,1,0.0,-0.7549132547660471,2022,9,3,5
231,231,2022-04-18,39,0,2,48-027-1047,2,0.2,-0.18034812328358962,2022,4,18,0
79,79,2022-09-04,20,0,4,45-019-0020,2,0.2,-0.18034812328358962,2022,9,4,6
279,279,2022-04-23,23,0,4,72-097-0007,1,0.0,-0.7549132547660471,2022,4,23,5
159,159,2022-05-30,45,0,2,45-031-0003,2,0.2,-0.18034812328358962,2022,5,30,0
317,317,2022-05-02,53,2,1,34-039-0004,6,1.0000000000000002,2.1179124026462404,2022,5,2,0
170,170,2022-02-10,38,0,4,32-005-0007,1,0.0,-0.7549132547660471,2022,2,10,3
144,144,2022-01-22,35,0,6,35-039-0026,1,0.0,-0.7549132547660471,2022,1,22,5
229,229,2022-05-04,22,0,6,33-005-0007,1,0.0,-0.7549132547660471,2022,5,4,2
342,342,2022-09-08,37,0,2,24-015-0003,5,0.8,1.5433472711637828,2022,9,8,3
301,301,2022-03-08,32,0,2,47-089-0002,1,0.0,-0.7549132547660471,2022,3,8,1
400,405,2022-02-07,46,0,2,35-049-0021,1,0.0,-0.7549132547660471,2022,2,7,0
157,157,2022-07-08,50,0,2,04-005-1008,2,0.2,-0.18034812328358962,2022,7,8,4
349,349,2022-09-12,34,0,4,40-071-0604,1,0.0,-0.7549132547660471,2022,9,12,0
124,124,2022-05-03,6,0,3,20-057-0002,1,0.0,-0.7549132547660471,2022,5,3,1
360,360,2022-08-09,115,4,2,49-049-4001,2,0.2,-0.18034812328358962,2022,8,9,1
307,307,2022-04-26,34,0,2,18-035-0010,2,0.2,-0.18034812328358962,2022,4,26,1
399,404,2022-03-06,30,0,4,06-087-0007,2,0.2,-0.18034812328358962,2022,3,6,6
74,74,2022-02-24,26,0,4,19-113-0040,1,0.0,-0.7549132547660471,2022,2,24,3
117,117,2022-02-19,22,0,4,17-115-0013,1,0.0,-0.7549132547660471,2022,2,19,5
159,159,2022-03-29,42,0,2,45-031-0003,2,0.2,-0.18034812328358962,2022,3,29,1
285,285,2022-04-17,21,0,2,28-075-0003,1,0.0,-0.7549132547660471,2022,4,17,6
424,429,2022-05-12,38,0,6,53-063-0046,6,1.0000000000000002,2.1179124026462404,2022,5,12,3
261,261,2022-04-26,42,0,2,05-119-1002,2,0.2,-0.18034812328358962,2022,4,26,1
224,224,2022-01-08,8,0,4,15-009-0025,2,0.2,-0.18034812328358962,2022,1,8,5
85,85,2022-04-11,41,0,2,06-007-0008,4,0.6000000000000001,0.9687821396813253,2022,4,11,0
380,379,2022-04-08,30,0,2,17-201-2001,2,0.2,-0.18034812328358962,2022,4,8,4
10,10,2022-05-23,36,0,2,42-095-0025,3,0.4000000000000001,0.39421700819886785,2022,5,23,0
453,453,2022-03-10,44,0,2,28-081-0005,1,0.0,-0.7549132547660471,2022,3,10,3
135,135,2022-07-09,,0,2,17-049-1001,1,0.0,-0.7549132547660471,2022,7,9,5
29,29,2022-05-20,99,2,6,06-029-0018,6,1.0000000000000002,2.1179124026462404,2022,5,20,4
300,300,2022-04-26,31,0,2,54-061-0003,1,0.0,-0.7549132547660471,2022,4,26,1
211,211,2022-01-07,28,0,4,19-103-2001,1,0.0,-0.7549132547660471,2022,1,7,4
342,342,2022-08-14,47,0,2,34-015-0002,6,1.0000000000000002,2.1179124026462404,2022,8,14,6
361,361,2022-04-27,41,0,3,08-101-0015,1,0.0,-0.7549132547660471,2022,4,27,2
307,307,2022-03-09,42,0,4,18-035-0006,2,0.2,-0.18034812328358962,2022,3,9,2
463,463,2022-07-13,26,0,2,48-469-0003,1,0.0,-0.7549132547660471,2022,7,13,2
32,32,2022-03-08,26,0,4,55-111-0007,1,0.0,-0.7549132547660471,2022,3,8,1
28,28,2022-04-30,39,0,6,48-453-1068,4,0.6000000000000001,0.9687821396813253,2022,4,30,5
175,175,2022-08-09,54,2,6,08-077-0020,2,0.2,-0.18034812328358962,2022,8,9,1
160,160,2022-08-04,29,0,2,55-039-0006,1,0.0,-0.7549132547660471,2022,8,4,3
74,74,2022-09-09,46,0,2,19-113-0040,2,0.2,-0.18034812328358962,2022,9,9,4
416,421,2022-02-02,43,0,2,04-003-8001,3,0.4000000000000001,0.39421700819886785,2022,2,2,2
354,353,2022-05-31,33,0,2,41-005-0004,6,1.0000000000000002,2.1179124026462404,2022,5,31,1
11,11,2022-05-26,30,0,2,42-013-0801,1,0.0,-0.7549132547660471,2022,5,26,3
153,153,2022-03-03,47,0,2,35-045-0020,5,0.8,1.5433472711637828,2022,3,3,3
437,437,2022-08-06,31,0,2,13-055-0001,1,0.0,-0.7549132547660471,2022,8,6,5
95,95,2022-03-21,32,0,4,48-041-1086,1,0.0,-0.7549132547660471,2022,3,21,0
379,381,2022-06-01,44,0,2,56-037-0200,6,1.0000000000000002,2.1179124026462404,2022,6,1,2
288,288,2022-04-28,28,0,2,18-091-0010,2,0.2,-0.18034812328358962,2022,4,28,3
380,379,2022-07-07,58,2,2,17-201-2001,2,0.2,-0.18034812328358962,2022,7,7,3
344,344,2022-01-26,0,0,4,46-065-0003,1,0.0,-0.7549132547660471,2022,1,26,2
461,461,2022-05-23,41,0,2,46-027-0001,1,0.0,-0.7549132547660471,2022,5,23,0
77,77,2022-01-20,29,0,2,17-019-1001,2,0.2,-0.18034812328358962,2022,1,20,3
204,204,2022-04-22,39,0,2,22-057-0004,1,0.0,-0.7549132547660471,2022,4,22,4
129,129,2022-08-21,48,0,2,08-067-7001,3,0.4000000000000001,0.39421700819886785,2022,8,21,6
426,431,2022-01-07,35,0,4,25-015-4002,3,0.4000000000000001,0.39421700819886785,2022,1,7,4
422,427,2022-01-11,38,0,6,18-141-0015,3,0.4000000000000001,0.39421700819886785,2022,1,11,1
446,446,2022-06-12,35,0,4,20-177-0013,1,0.0,-0.7549132547660471,2022,6,12,6
465,465,2022-01-07,29,0,4,34-011-0007,1,0.0,-0.7549132547660471,2022,1,7,4
392,397,2022-01-26,45,0,4,48-029-0677,6,1.0000000000000002,2.1179124026462404,2022,1,26,2
50,50,2022-02-25,39,0,4,18-105-0003,2,0.2,-0.18034812328358962,2022,2,25,4
85,85,2022-04-10,44,0,2,06-007-0008,4,0.6000000000000001,0.9687821396813253,2022,4,10,6
171,171,2022-10-16,3,0,1,42-001-0001,1,0.0,-0.7549132547660471,2022,10,16,6
28,28,2022-07-06,38,0,4,48-453-1068,4,0.6000000000000001,0.9687821396813253,2022,7,6,2
484,484,2022-06-27,56,2,4,20-191-0002,3,0.4000000000000001,0.39421700819886785,2022,6,27,0
449,449,2022-03-04,36,0,2,34-021-9991,3,0.4000000000000001,0.39421700819886785,2022,3,4,4
356,356,2022-06-11,51,2,2,04-025-8034,1,0.0,-0.7549132547660471,2022,6,11,5
273,273,2022-01-06,32,0,4,33-011-5001,1,0.0,-0.7549132547660471,2022,1,6,3
409,414,2022-06-17,40,0,2,12-055-0003,1,0.0,-0.7549132547660471,2022,6,17,4
426,431,2022-03-27,26,0,2,25-015-4002,3,0.4000000000000001,0.39421700819886785,2022,3,27,6
124,124,2022-03-20,27,0,3,20-057-0002,1,0.0,-0.7549132547660471,2022,3,20,6
420,425,2022-01-19,34,0,2,42-111-9991,1,0.0,-0.7549132547660471,2022,1,19,2
374,374,2022-04-12,44,0,2,56-013-0099,4,0.6000000000000001,0.9687821396813253,2022,4,12,1
91,91,2022-02-01,37,0,4,28-011-0002,1,0.0,-0.7549132547660471,2022,2,1,1
423,428,2022-03-09,29,0,2,45-083-0009,2,0.2,-0.18034812328358962,2022,3,9,2
132,132,2022-02-03,13,0,4,48-323-0004,1,0.0,-0.7549132547660471,2022,2,3,3
64,64,2022-07-15,26,0,4,30-093-0005,1,0.0,-0.7549132547660471,2022,7,15,4
217,217,2022-02-07,46,0,4,36-013-0006,1,0.0,-0.7549132547660471,2022,2,7,0
41,41,2022-06-01,13,0,4,41-017-0004,2,0.2,-0.18034812328358962,2022,6,1,2
225,225,2022-04-24,47,0,4,26-077-0008,1,0.0,-0.7549132547660471,2022,4,24,6
362,362,2022-06-08,12,0,4,53-075-0005,3,0.4000000000000001,0.39421700819886785,2022,6,8,2
154,154,2022-08-04,41,0,2,37-051-0011,2,0.2,-0.18034812328358962,2022,8,4,3
264,264,2022-04-20,7,0,4,53-015-0015,1,0.0,-0.7549132547660471,2022,4,20,2
112,112,2022-05-25,1,0,1,51-143-0005,1,0.0,-0.7549132547660471,2022,5,25,2
141,140,2022-02-07,26,0,6,32-007-0005,1,0.0,-0.7549132547660471,2022,2,7,0
324,324,2022-06-30,97,2,2,49-011-0004,2,0.2,-0.18034812328358962,2022,6,30,3
101,101,2022-01-26,68,2,4,39-049-0038,4,0.6000000000000001,0.9687821396813253,2022,1,26,2
8,8,2022-01-20,60,2,4,35-001-0026,6,1.0000000000000002,2.1179124026462404,2022,1,20,3
158,158,2022-03-31,41,0,2,26-049-2001,2,0.2,-0.18034812328358962,2022,3,31,3
20,20,2022-05-12,46,0,2,39-007-1001,1,0.0,-0.7549132547660471,2022,5,12,3
138,142,2022-03-28,51,2,4,48-141-0055,6,1.0000000000000002,2.1179124026462404,2022,3,28,0
481,481,2022-04-17,12,0,4,53-007-0011,3,0.4000000000000001,0.39421700819886785,2022,4,17,6
138,142,2022-06-05,44,0,2,48-141-1021,6,1.0000000000000002,2.1179124026462404,2022,6,5,6
154,154,2022-08-26,36,0,2,37-051-0010,2,0.2,-0.18034812328358962,2022,8,26,4
256,256,2022-09-03,110,4,4,16-069-0013,1,0.0,-0.7549132547660471,2022,9,3,5
416,421,2022-04-01,47,0,2,04-003-8001,3,0.4000000000000001,0.39421700819886785,2022,4,1,4
365,365,2022-03-03,53,2,6,37-101-0002,3,0.4000000000000001,0.39421700819886785,2022,3,3,3
357,357,2022-04-21,50,0,2,49-007-1003,1,0.0,-0.7549132547660471,2022,4,21,3
418,423,2022-04-15,36,0,2,46-099-0009,1,0.0,-0.7549132547660471,2022,4,15,4
491,491,2022-02-02,40,0,4,53-077-0009,3,0.4000000000000001,0.39421700819886785,2022,2,2,2
375,376,2022-06-23,24,0,4,37-131-0003,1,0.0,-0.7549132547660471,2022,6,23,3
233,233,2022-02-20,34,0,4,48-273-0314,1,0.0,-0.7549132547660471,2022,2,20,6
299,299,2022-02-13,34,0,2,37-031-9991,1,0.0,-0.7549132547660471,2022,2,13,6
212,212,2022-03-01,41,0,2,36-109-9991,1,0.0,-0.7549132547660471,2022,3,1,1
217,217,2022-03-23,36,0,2,36-013-0006,1,0.0,-0.7549132547660471,2022,3,23,2
179,179,2022-04-24,44,0,6,08-123-0013,3,0.4000000000000001,0.39421700819886785,2022,4,24,6
174,174,2022-03-22,10,0,4,31-079-0005,1,0.0,-0.7549132547660471,2022,3,22,1
308,308,2022-07-08,35,0,4,19-139-0019,2,0.2,-0.18034812328358962,2022,7,8,4
74,74,2022-03-22,41,0,2,19-113-0040,2,0.2,-0.18034812328358962,2022,3,22,1
142,141,2022-06-18,8,0,4,53-037-0002,1,0.0,-0.7549132547660471,2022,6,18,5
179,179,2022-07-13,100,2,2,08-123-0013,4,0.6000000000000001,0.9687821396813253,2022,7,13,2
448,448,2022-05-09,64,2,2,26-019-0003,1,0.0,-0.7549132547660471,2022,5,9,0
460,460,2022-09-11,41,0,2,06-095-3003,1,0.0,-0.7549132547660471,2022,9,11,6
111,111,2022-07-19,29,0,6,13-213-0003,1,0.0,-0.7549132547660471,2022,7,19,1
248,248,2022-05-15,58,2,2,26-037-0002,2,0.2,-0.18034812328358962,2022,5,15,6
143,143,2022-07-15,30,0,4,42-049-0003,1,0.0,-0.7549132547660471,2022,7,15,4
438,438,2022-02-06,38,0,2,36-075-0003,2,0.2,-0.18034812328358962,2022,2,6,6
467,467,2022-08-22,2,0,0,51-710-0024,2,0.2,-0.18034812328358962,2022,8,22,0
480,480,2022-09-02,38,0,4,39-081-0017,5,0.8,1.5433472711637828,2022,9,2,4
317,317,2022-04-11,41,0,6,36-027-0007,6,1.0000000000000002,2.1179124026462404,2022,4,11,0
339,339,2022-07-19,26,0,3,04-007-1001,3,0.4000000000000001,0.39421700819886785,2022,7,19,1
